created,url,wbanno,lst_date,date,lon,lat,temp,max_temp,min_temp,precip,rad,max_rad,min_rad,rh,hours_included
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100420,4/20/10,-81.78,40.37,10.5,16.1,4.5,0,261,801,0,52,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100421,4/21/10,-81.78,40.37,12.6,17.5,6,0,268,914,0,44,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100422,4/22/10,-81.78,40.37,11.7,17.6,5.9,0,253,913,0,58,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100423,4/23/10,-81.78,40.37,12.2,18.2,5,0.3,256,886,0,49,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100424,4/24/10,-81.78,40.37,14.7,19.6,8.8,7.2,110,576,0,73,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100425,4/25/10,-81.78,40.37,15.9,20.7,13,23.4,154,696,0,86,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100426,4/26/10,-81.78,40.37,11.4,14.1,8.1,8.4,56,417,0,90,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100427,4/27/10,-81.78,40.37,5.9,9.3,2.5,0,241,985,0,59,21
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100428,4/28/10,-81.78,40.37,6.8,12.6,0.5,0,283,845,0,55,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100429,4/29/10,-81.78,40.37,11.4,18,3.1,0,292,931,0,50,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100430,4/30/10,-81.78,40.37,19.3,26.5,11.3,0,313,937,0,46,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100501,5/1/10,-81.78,40.37,19.4,21.4,17.3,0,104,386,0,61,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100502,5/2/10,-81.78,40.37,18.4,20.7,16.8,11.4,58,319,0,90,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100503,5/3/10,-81.78,40.37,19.3,22.2,14.8,0.9,312,901,0,67,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100504,5/4/10,-81.78,40.37,16.8,21.1,12.7,0,308,965,0,59,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100505,5/5/10,-81.78,40.37,19.3,26.2,8.7,0,300,927,0,52,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100506,5/6/10,-81.78,40.37,15.6,20.1,11.8,1.2,339,992,0,62,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100507,5/7/10,-81.78,40.37,18,26.7,8.2,0,253,898,0,57,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100508,5/8/10,-81.78,40.37,9.9,18.7,6.3,10.8,103,366,0,71,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100509,5/9/10,-81.78,40.37,6.5,10.8,2,0,329,1008,0,60,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100510,5/10/10,-81.78,40.37,8.4,13.6,1.7,0,331,1002,0,54,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100511,5/11/10,-81.78,40.37,10.7,18.4,5.8,26.1,51,321,0,80,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100512,5/12/10,-81.78,40.37,12.6,14.4,10.5,0.6,50,148,0,91,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100513,5/13/10,-81.78,40.37,17.3,25.9,8.4,0,205,827,0,81,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100514,5/14/10,-81.78,40.37,20.7,24.1,15,0,263,778,0,70,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100515,5/15/10,-81.78,40.37,15.6,20.5,10.2,0,300,930,0,61,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100516,5/16/10,-81.78,40.37,14.9,18.4,11.2,0,270,878,0,63,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100517,5/17/10,-81.78,40.37,12.9,13.8,11.9,11.4,33,152,0,89,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100518,5/18/10,-81.78,40.37,13.9,16.9,12.2,2.3,96,531,0,94,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100519,5/19/10,-81.78,40.37,12.8,16.9,10.6,7.5,105,523,0,93,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100520,5/20/10,-81.78,40.37,16.7,23.9,7.4,0,319,937,0,70,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100521,5/21/10,-81.78,40.37,16.8,19.3,14.9,3.9,89,379,0,82,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100522,5/22/10,-81.78,40.37,17.7,20.9,15.6,16.5,143,585,0,90,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100523,5/23/10,-81.78,40.37,19.7,25.3,12.8,0,263,893,0,81,23
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100524,5/24/10,-81.78,40.37,20.7,25.2,16.1,0,302,875,0,74,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100525,5/25/10,-81.78,40.37,21.5,26.2,15.5,0,314,883,0,72,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100526,5/26/10,-81.78,40.37,23.3,27.7,17.6,0,308,870,0,68,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100527,5/27/10,-81.78,40.37,23.6,29,17.5,0,309,920,0,66,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100528,5/28/10,-81.78,40.37,22.5,27.3,18.4,0,307,937,0,72,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100529,5/29/10,-81.78,40.37,22.6,27.5,16.8,0,323,922,0,66,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100530,5/30/10,-81.78,40.37,23.2,28.6,16.1,0,336,957,0,59,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100531,5/31/10,-81.78,40.37,21.5,25.7,18.1,5.5,190,762,0,84,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100601,6/1/10,-81.78,40.37,20.9,24.8,18.4,0,202,578,0,79,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100602,6/2/10,-81.78,40.37,21.3,28.1,15.6,34.2,247,862,0,82,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100603,6/3/10,-81.78,40.37,19.8,23.4,17.1,2.4,139,635,0,92,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100604,6/4/10,-81.78,40.37,20.2,24.9,18,25,184,820,0,93,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100605,6/5/10,-81.78,40.37,20.6,23.3,18.5,48.2,116,631,0,94,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100606,6/6/10,-81.78,40.37,20.1,22.9,15.7,1.7,201,644,0,80,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100607,6/7/10,-81.78,40.37,15.8,19.1,13,0,268,882,0,71,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100608,6/8/10,-81.78,40.37,15.8,21.3,8.8,0.5,289,994,0,65,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100609,6/9/10,-81.78,40.37,17.8,23.6,13.2,16.1,68,366,0,90,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100610,6/10/10,-81.78,40.37,20.4,25.4,14.6,0,330,905,0,71,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100611,6/11/10,-81.78,40.37,20.7,26.1,15.6,2.1,184,665,0,78,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100612,6/12/10,-81.78,40.37,23.1,26.4,20.1,4.2,178,639,0,88,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100613,6/13/10,-81.78,40.37,22.5,25.7,19.9,24.5,185,717,0,87,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100614,6/14/10,-81.78,40.37,22.1,26.2,18.1,0,199,868,0,86,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100615,6/15/10,-81.78,40.37,22.3,26.2,19.6,5.6,189,710,0,86,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100616,6/16/10,-81.78,40.37,23,27,19.9,0,285,960,0,72,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100617,6/17/10,-81.78,40.37,19.5,22.7,15.9,0,263,808,0,76,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100618,6/18/10,-81.78,40.37,21.2,27.2,13.7,0,343,999,0,75,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100619,6/19/10,-81.78,40.37,24,27.7,19.5,0,281,825,0,74,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100620,6/20/10,-81.78,40.37,23,26.7,17.9,0,315,895,0,69,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100621,6/21/10,-81.78,40.37,23.3,27.8,17.5,0,299,957,0,71,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100622,6/22/10,-81.78,40.37,23.8,28.5,20.2,3.9,256,932,0,80,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100623,6/23/10,-81.78,40.37,23.3,28.8,20.2,15.9,232,799,0,86,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100624,6/24/10,-81.78,40.37,23.1,26.2,20.8,0,249,870,0,74,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100625,6/25/10,-81.78,40.37,22.2,26.8,15.9,0,307,856,0,72,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100626,6/26/10,-81.78,40.37,23.5,28.5,17.1,0,294,895,0,74,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100627,6/27/10,-81.78,40.37,24.9,29.3,19.8,5.3,253,808,0,81,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100628,6/28/10,-81.78,40.37,22.2,25.3,19.7,25.7,153,584,0,87,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100629,6/29/10,-81.78,40.37,18.4,21.6,15,0,199,810,0,70,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100630,6/30/10,-81.78,40.37,16.7,21.4,11.9,0,347,997,0,63,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100701,7/1/10,-81.78,40.37,16.9,22.6,9.8,0,335,957,0,59,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100702,7/2/10,-81.78,40.37,17.9,23.3,10.4,0,360,997,0,59,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100703,7/3/10,-81.78,40.37,20.7,26.9,12.6,0,357,989,0,61,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100704,7/4/10,-81.78,40.37,23.6,29.7,15.9,0,311,929,0,71,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100705,7/5/10,-81.78,40.37,26.1,30.6,20.3,0,301,882,0,73,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100706,7/6/10,-81.78,40.37,26.5,30.8,21.4,0,307,971,0,71,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100707,7/7/10,-81.78,40.37,26.1,30.7,20.2,0,312,971,0,66,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100708,7/8/10,-81.78,40.37,26.1,31.2,19.9,0,321,920,0,70,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100709,7/9/10,-81.78,40.37,22.5,25.3,20.9,3.6,103,568,0,89,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100710,7/10/10,-81.78,40.37,22.9,27.5,17.8,0,324,930,0,68,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100711,7/11/10,-81.78,40.37,22.8,27.4,16.6,0,285,887,0,73,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100712,7/12/10,-81.78,40.37,21.4,25.9,18.5,35.4,154,650,0,88,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100713,7/13/10,-81.78,40.37,21.4,24.2,19.3,2.3,74,244,0,96,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100714,7/14/10,-81.78,40.37,22.8,27.8,18.7,0,301,940,0,81,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100715,7/15/10,-81.78,40.37,24.4,29.4,18.5,0,317,933,0,79,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100716,7/16/10,-81.78,40.37,24.8,28.6,21.8,0,211,833,0,76,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100717,7/17/10,-81.78,40.37,24.3,29.4,17.3,0,304,893,0,78,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100718,7/18/10,-81.78,40.37,23.7,28.7,20.2,3.7,271,947,0,83,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100719,7/19/10,-81.78,40.37,23,28.1,19.8,0,267,935,0,85,18
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100720,7/20/10,-81.78,40.37,23.5,26,21.3,0,80,420,0,86,16
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100721,7/21/10,-81.78,40.37,24.4,28.3,21.1,0,226,855,0,82,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100722,7/22/10,-81.78,40.37,24.6,28.5,19.6,0,279,961,0,79,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100723,7/23/10,-81.78,40.37,27.4,31.1,23.7,0,264,738,0,78,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100724,7/24/10,-81.78,40.37,26.9,31.2,22.2,18.2,276,856,0,79,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100725,7/25/10,-81.78,40.37,23,26.4,19.7,8.4,200,854,0,87,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100726,7/26/10,-81.78,40.37,21.4,26,16.1,0,327,963,0,69,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100727,7/27/10,-81.78,40.37,22.8,27.2,17.7,0,306,937,0,69,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100728,7/28/10,-81.78,40.37,24,29.6,18.2,1.8,256,806,0,82,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100729,7/29/10,-81.78,40.37,22.7,25.3,18.5,0,302,952,0,73,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100730,7/30/10,-81.78,40.37,20.5,25.4,14.6,0,282,873,0,70,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100731,7/31/10,-81.78,40.37,21.6,25,18.4,0,211,783,0,69,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100801,8/1/10,-81.78,40.37,22.4,27.6,16.8,0,295,900,0,72,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100802,8/2/10,-81.78,40.37,23.9,28.8,18.4,0,270,934,0,76,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100803,8/3/10,-81.78,40.37,22.8,25.3,20.9,5.6,81,489,0,93,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100804,8/4/10,-81.78,40.37,23.5,29.5,21.1,11.3,191,788,0,92,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100805,8/5/10,-81.78,40.37,23.8,28.1,20.6,5.3,268,949,0,82,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100806,8/6/10,-81.78,40.37,21.4,25.2,17.6,0,275,853,0,71,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100807,8/7/10,-81.78,40.37,20.9,25.4,15.6,0,309,919,0,69,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100808,8/8/10,-81.78,40.37,22.3,27.8,16.4,0,286,908,0,71,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100809,8/9/10,-81.78,40.37,23.8,29.3,17.4,0,273,845,0,73,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100810,8/10/10,-81.78,40.37,25.9,30.2,20.4,0,280,863,0,75,24
2/10/13 13:42,http://www1.ncdc.noaa.gov/pub/data/uscrn/products/hourly02/2010/CRNH0203-2010-OH_Coshocton_8_NNE.txt,54851,20100811,8/11/10,-81.78,40.37,25.4,28.4,21.6,4,169,648,0,84,24
